#{"t_start": 1627293613.616617, "env_id": null}
r,l,t
-0.21,22,311.709565
-0.19,20,311.727315
-0.21,22,311.746317
-0.23,24,311.768738
-0.19,20,311.78666
-1.19,20,311.804857
-0.25,26,311.826862
-0.15,16,311.843115
-0.24,25,311.866191
-0.17,18,311.880957
-0.15,16,311.894917
-0.22,23,311.916008
-0.17,18,311.931119
-0.22,23,311.950857
-1.11,12,311.961385
-0.27,28,311.98386
-0.17,18,311.999032
-0.24,25,312.021266
-0.24,25,312.044215
-1.11,12,312.055116
-0.2,21,312.071911
-0.18,19,312.08819
-0.17,18,312.10278
-0.22,23,312.12077
-0.26,27,312.141537
-0.18,19,312.158035
-0.28,29,312.184363
-0.22,23,312.202467
-1.23,24,312.223119
-0.19,20,312.23955
-0.21,22,312.257791
-0.18,19,312.274405
-0.26,27,312.298839
-1.11,12,312.310838
-0.2,21,312.32741
-0.2,21,312.34425
-0.18,19,312.36031
-0.21,22,312.379424
-0.2,21,312.395984
-0.27,28,312.420423
-0.19,20,312.436327
-0.22,23,312.45646
-1.18,19,312.474858
-0.21,22,312.49309
-0.19,20,312.51093
-0.18,19,312.526199
-0.17,18,312.542126
-0.18,19,312.557023
-0.2,21,312.574306
-0.2,21,312.593034
-0.23,24,312.613779
-0.23,24,312.634093
-0.22,23,312.65463
-0.21,22,312.674133
-0.21,22,312.691669
-0.17,18,312.706995
-1.14,15,312.720016
-1.18,19,312.73774
-0.2,21,312.754731
-0.17,18,312.770049
-0.13,14,312.782939
-0.26,27,312.804317
-0.17,18,312.819352
-0.16,17,312.833762
-0.2,21,312.850648
-0.18,19,312.866904
-0.22,23,312.887182
-0.17,18,312.90285
-0.25,26,312.925308
-0.18,19,312.941821
-0.22,23,312.959643
-0.19,20,312.97786
-0.23,24,312.999353
-0.19,20,313.016231
-0.17,18,313.031499
-0.21,22,313.049057
-1.17,18,313.065212
-0.2,21,313.082126
-0.21,22,313.100378
-0.19,20,313.117943
-0.21,22,313.138294
-0.18,19,313.155044
-0.25,26,313.178583
-0.2,21,313.197072
-0.26,27,313.988645
-0.26,27,314.010808
-0.19,20,314.027083
-0.18,19,314.044251
-0.23,24,314.065498
-0.24,25,314.086191
-0.17,18,314.100004
-0.2,21,314.117865
-0.19,20,314.135897
-0.22,23,314.156921
-0.17,18,314.172512
-0.2,21,314.18947
-0.19,20,314.205854
-0.24,25,314.229004
-0.25,26,314.251512
-0.25,26,314.275841
-0.17,18,314.290132
-0.27,28,314.317339
-0.25,26,314.340153
-0.21,22,314.357737
-0.2,21,314.376102
-0.21,22,314.394616
-0.21,22,314.413368
-0.23,24,314.433165
-0.26,27,314.456668
-0.2,21,314.474279
-0.27,28,314.497968
-0.22,23,314.520421
-0.2,21,314.542224
-0.2,21,314.559625
-0.32,33,314.592289
-0.24,25,314.614094
-0.28,29,314.635653
-0.23,24,314.657644
-0.2,21,314.673663
-0.19,20,314.6912
-0.22,23,314.711256
-0.2,21,314.730737
-0.23,24,314.753661
-0.16,17,314.768125
-0.19,20,314.784069
-1.13,14,314.795638
-1.17,18,314.810776
-0.23,24,314.829612
-0.18,19,314.84502
-0.14,15,314.857425
-0.2,21,314.874169
-0.19,20,314.890349
-0.21,22,314.909396
-0.23,24,314.929809
-0.22,23,314.948572
-0.19,20,314.965211
-0.19,20,314.982389
-0.25,26,315.006753
-0.25,26,315.026884
-0.19,20,315.044485
-0.17,18,315.058223
-0.17,18,315.072852
-0.2,21,315.089331
-0.22,23,315.109478
-0.2,21,315.128083
-0.16,17,315.142262
-0.17,18,315.156165
-0.25,26,315.179494
-0.2,21,315.198174
-0.25,26,315.220709
-0.25,26,315.241107
-0.25,26,315.26173
-0.19,20,315.277645
-0.17,18,315.291952
-0.2,21,315.309457
-0.18,19,315.323747
-0.23,24,315.3423
-0.23,24,315.361739
-0.23,24,315.381605
-0.25,26,315.401341
-0.26,27,315.423153
-0.27,28,315.445411
-1.15,16,315.459498
-0.26,27,315.48089
-0.16,17,315.495559
-0.25,26,315.519044
-0.24,25,315.542308
-0.21,22,315.560634
-0.24,25,315.581312
-0.22,23,315.599695
-0.23,24,315.622518
-0.19,20,315.639605
-0.14,15,315.653347
-0.21,22,315.672857
-0.24,25,315.694724
-0.22,23,315.715683
-0.25,26,316.489867
-1.13,14,316.500931
-0.17,18,316.515225
-0.25,26,316.53625
-0.2,21,316.554631
-0.22,23,316.574635
-0.15,16,316.5888
-0.21,22,316.606074
-0.15,16,316.618868
-0.25,26,316.641999
-0.21,22,316.660654
-0.24,25,316.680445
-0.18,19,316.697032
-0.21,22,316.71555
-0.18,19,316.729812
-0.18,19,316.745557
-0.2,21,316.763043
-0.22,23,316.785412
-0.26,27,316.808941
-1.11,12,316.819508
-0.23,24,316.839247
-0.23,24,316.857247
-0.15,16,316.870407
-0.14,15,316.88316
-0.26,27,316.906125
-0.22,23,316.928215
-0.22,23,316.946069
-0.17,18,316.960671
-0.23,24,316.981106
-0.18,19,316.996647
-0.17,18,317.011556
-0.23,24,317.031044
-0.19,20,317.046917
-0.16,17,317.061334
-0.22,23,317.079019
-0.23,24,317.099824
-0.17,18,317.114429
-0.22,23,317.135295
-0.23,24,317.155016
-0.23,24,317.175138
-1.13,14,317.18632
-0.23,24,317.205428
-0.21,22,317.223419
-0.18,19,317.240038
-0.23,24,317.257627
-0.16,17,317.271303
-0.21,22,317.289898
-1.13,14,317.30117
-0.18,19,317.316202
-0.21,22,317.335563
-0.23,24,317.355077
-0.21,22,317.372038
-0.19,20,317.389529
-0.19,20,317.405829
-0.24,25,317.427181
-0.19,20,317.444743
-0.26,27,317.468022
-0.24,25,317.48911
-0.19,20,317.506334
-0.14,15,317.518335
-0.14,15,317.531246
-0.18,19,317.546854
-0.22,23,317.56587
-0.22,23,317.584435
-0.27,28,317.613108
-0.16,17,317.627065
-0.22,23,317.645144
-0.19,20,317.661909
-0.16,17,317.675526
-0.22,23,317.696354
-0.13,14,317.707302
-0.17,18,317.723428
-0.23,24,317.741761
-1.18,19,317.759457
-0.18,19,317.775255
-0.25,26,317.796768
-0.18,19,317.812574
-1.19,20,317.827923
-0.23,24,317.848496
-0.23,24,317.869421
-0.2,21,317.886404
-0.18,19,317.90315
-1.12,13,317.914132
-1.15,16,317.928543
-0.2,21,317.944921
-0.21,22,317.965326
-0.27,28,317.988241
-0.18,19,318.003264
-0.21,22,318.022725
-0.21,22,318.040353
-0.16,17,318.05385
-0.21,22,318.071744
-0.23,24,318.092135
-0.22,23,318.110159
-0.16,17,318.124561
-0.16,17,318.139058
-0.32,33,318.166291
-0.2,21,318.183013
-0.21,22,318.950247
-0.23,24,318.97065
-0.19,20,318.987551
-0.26,27,319.010554
-0.21,22,319.027319
-0.15,16,319.040283
-0.19,20,319.056333
-0.18,19,319.072871
-0.22,23,319.093242
-0.27,28,319.11665
-0.25,26,319.13903
-0.23,24,319.158101
-0.19,20,319.175404
-0.25,26,319.199699
-0.18,19,319.217227
-0.25,26,319.240048
-0.22,23,319.258462
-0.17,18,319.274112
-0.24,25,319.294896
-0.25,26,319.319669
-0.33,34,319.351062
-0.14,15,319.364794
-0.23,24,319.385036
-0.25,26,319.406115
-0.2,21,319.423945
-0.23,24,319.445994
-0.22,23,319.466501
-0.2,21,319.483397
-0.24,25,319.504937
-0.19,20,319.523349
-0.16,17,319.538083
-0.18,19,319.553652
-0.23,24,319.574456
-0.2,21,319.593003
-0.21,22,319.613835
-0.18,19,319.629754
-0.16,17,319.643371
-0.18,19,319.657413
-0.22,23,319.676851
-0.22,23,319.698425
-0.19,20,319.716286
-0.16,17,319.730825
-0.18,19,319.745676
-0.27,28,319.773083
-0.2,21,319.790529
-0.2,21,319.806811
-0.22,23,319.8273
-0.21,22,319.845149
-0.14,15,319.858255
-0.21,22,319.877835
-0.23,24,319.897886
-0.31,32,319.922798
-0.23,24,319.946034
-0.21,22,319.964452
-0.17,18,319.980498
-0.18,19,319.995507
-1.24,25,320.014222
-1.14,15,320.028654
-0.17,18,320.044049
-0.23,24,320.06366
-0.16,17,320.077356
-0.21,22,320.095554
-0.21,22,320.112593
-0.15,16,320.126722
-0.18,19,320.144036
-0.2,21,320.161269
-0.25,26,320.182034
-1.13,14,320.19368
-0.25,26,320.217912
-0.21,22,320.236221
-0.23,24,320.257091
-0.26,27,320.280267
-0.18,19,320.297361
-0.18,19,320.314167
-0.2,21,320.332505
-0.18,19,320.347755
-0.3,31,320.373895
-0.21,22,320.391554
-0.17,18,320.407032
-0.16,17,320.420456
-0.22,23,320.440677
-1.12,13,320.451613
-0.2,21,320.467849
-0.2,21,320.48813
-0.23,24,320.507018
-0.3,31,320.537684
-0.22,23,320.557729
-0.18,19,320.572797
-0.23,24,320.593373
-0.23,24,320.615803
-0.2,21,320.633092
-0.26,27,320.656059
-0.21,22,320.673813
-0.16,17,320.687446
-0.23,24,321.449591
-0.24,25,321.471722
-0.24,25,321.493942
-0.16,17,321.507262
-0.25,26,321.526953
-0.18,19,321.543556
-1.12,13,321.554957
-0.18,19,321.570152
-0.22,23,321.588825
-0.21,22,321.606477
-0.25,26,321.627457
-0.17,18,321.641867
-0.23,24,321.66192
-1.12,13,321.67294
-0.22,23,321.692115
-0.21,22,321.709841
-0.24,25,321.732448
-0.15,16,321.746378
-1.12,13,321.757644
-0.21,22,321.777041
-0.19,20,321.793826
-0.23,24,321.813686
-0.21,22,321.833091
-0.26,27,321.857562
-0.23,24,321.879207
-0.22,23,321.896815
-0.15,16,321.909621
-0.24,25,321.932454
-0.21,22,321.951702
-0.14,15,321.964789
-1.17,18,321.979176
-0.23,24,322.000902
-1.19,20,322.018446
-0.22,23,322.037788
-0.22,23,322.058811
-0.19,20,322.075606
-0.18,19,322.090685
-0.16,17,322.105475
-0.24,25,322.127746
-0.28,29,322.151223
-0.18,19,322.167714
-1.15,16,322.182212
-0.22,23,322.200789
-1.11,12,322.210382
-0.18,19,322.225837
-0.19,20,322.242957
-0.19,20,322.260214
-0.16,17,322.275296
-0.16,17,322.289433
-0.22,23,322.308703
-0.17,18,322.323775
-0.19,20,322.339915
-0.18,19,322.356774
-0.22,23,322.376348
-0.15,16,322.390354
-0.23,24,322.412044
-0.25,26,322.4334
-0.2,21,322.452735
-0.18,19,322.469835
-0.21,22,322.488398
-0.21,22,322.508548
-0.15,16,322.522264
-0.15,16,322.536919
-0.19,20,322.554111
-0.19,20,322.572751
-0.18,19,322.590469
-0.18,19,322.607125
-0.2,21,322.625438
-0.22,23,322.644666
-0.26,27,322.668495
-0.16,17,322.682713
-0.26,27,322.703868
-0.21,22,322.723795
-0.21,22,322.742782
-0.21,22,322.762276
-0.23,24,322.783681
-0.17,18,322.799759
-1.13,14,322.811873
-0.25,26,322.834995
-0.2,21,322.853337
-0.23,24,322.875101
-0.18,19,322.893663
-0.19,20,322.911305
-0.2,21,322.929512
-0.16,17,322.944544
-0.16,17,322.958935
-0.24,25,322.979615
-0.18,19,322.995415
-0.21,22,323.014257
-0.21,22,323.033355
-0.18,19,323.050704
-0.27,28,323.074003
-0.2,21,323.09203
-0.16,17,323.10547
-0.2,21,323.124301
-0.18,19,323.141251
-0.23,24,323.162052
-0.2,21,323.179723
-1.19,20,324.049728
-0.19,20,324.068021
-0.18,19,324.084552
-0.17,18,324.101198
-0.21,22,324.121837
-0.19,20,324.138989
-0.21,22,324.158615
-0.18,19,324.17481
-0.2,21,324.192925
-0.28,29,324.219283
-0.19,20,324.235599
-0.21,22,324.253099
-0.24,25,324.273871
-0.37,38,324.302048
-0.31,32,324.331796
-0.2,21,324.349107
-0.22,23,324.368593
-0.23,24,324.389235
-0.19,20,324.407929
-0.18,19,324.424829
-0.19,20,324.440845
-1.12,13,324.451887
-0.15,16,324.464819
-0.22,23,324.484121
-0.19,20,324.502097
-0.18,19,324.51913
-0.2,21,324.537984
-0.25,26,324.560775
-0.23,24,324.582467
-0.2,21,324.599701
-0.23,24,324.621482
-0.22,23,324.644369
-0.18,19,324.660444
-0.25,26,324.68353
-0.19,20,324.700756
-0.16,17,324.715181
-0.2,21,324.733724
-0.2,21,324.75184
-0.19,20,324.770698
-1.16,17,324.786128
-0.25,26,324.806785
-0.2,21,324.826392
-0.17,18,324.842921
-0.23,24,324.864064
-0.29,30,324.893222
-0.23,24,324.914869
-0.2,21,324.932396
-0.25,26,324.956414
-0.2,21,324.973498
-0.23,24,324.995165
-0.18,19,325.012522
-0.22,23,325.033599
-0.24,25,325.055661
-0.21,22,325.074481
-0.2,21,325.094488
-0.13,14,325.107375
-0.19,20,325.125571
-1.12,13,325.137689
-0.22,23,325.156462
-0.23,24,325.175959
-0.3,31,325.203093
-0.27,28,325.227861
-0.27,28,325.253644
-1.15,16,325.267631
-0.2,21,325.286779
-0.2,21,325.303439
-0.22,23,325.323916
-0.17,18,325.339231
-0.23,24,325.360412
-0.24,25,325.381581
-0.24,25,325.402597
-0.2,21,325.421464
-1.2,21,325.440884
-0.25,26,325.460684
-0.17,18,325.47647
-0.19,20,325.495012
-0.25,26,325.518505
-0.24,25,325.539808
-0.19,20,325.556827
-0.23,24,325.579704
-0.25,26,325.602605
-0.22,23,325.62257
-0.23,24,325.64505
-0.29,30,325.670585
-0.19,20,325.688381
-0.19,20,325.706364
-0.19,20,325.72317
-0.17,18,325.738732
-0.24,25,325.760652
-0.16,17,325.77571
-0.23,24,325.797643
-0.25,26,325.818107
-0.22,23,325.839545
-0.13,14,326.657875
-0.18,19,326.674591
-0.18,19,326.691913
-0.34,35,326.720659
-0.23,24,326.740079
-0.24,25,326.763596
-0.18,19,326.78007
-0.24,25,326.80162
-1.14,15,326.814417
-0.16,17,326.8288
-0.22,23,326.847989
-0.21,22,326.868589
-0.19,20,326.884989
-0.26,27,326.906488
-0.2,21,326.924508
-0.2,21,326.942171
-0.2,21,326.959405
-1.12,13,326.970687
-0.23,24,326.995318
-0.27,28,327.021387
-1.13,14,327.034384
-0.16,17,327.049406
-0.22,23,327.068723
-0.17,18,327.084051
-0.3,31,327.110068
-0.14,15,327.123074
-0.22,23,327.143882
-0.21,22,327.162298
-0.19,20,327.180756
-0.17,18,327.195702
-0.15,16,327.209138
-0.18,19,327.227486
-0.2,21,327.245236
-0.27,28,327.27034
-0.17,18,327.284998
-1.22,23,327.30783
-0.22,23,327.330534
-0.23,24,327.351182
-0.21,22,327.36982
-0.21,22,327.389931
-0.3,31,327.415926
-0.25,26,327.440614
-0.2,21,327.459288
-0.26,27,327.483078
-0.2,21,327.501343
-0.19,20,327.520271
-0.28,29,327.548353
-0.29,30,327.577159
-0.23,24,327.599129
-0.19,20,327.61678
-0.22,23,327.636912
-0.24,25,327.659322
-0.19,20,327.675535
-0.26,27,327.700774
-0.18,19,327.717421
-0.23,24,327.737569
-0.25,26,327.763609
-0.21,22,327.782353
-0.16,17,327.798393
-0.26,27,327.821353
-0.24,25,327.843719
-0.21,22,327.862434
-0.18,19,327.87777
-0.32,33,327.906462
-0.19,20,327.923344
-0.18,19,327.939513
-0.24,25,327.961364
-0.16,17,327.975181
-1.14,15,327.988467
-0.17,18,328.003514
-1.16,17,328.018786
-0.22,23,328.039243
-0.18,19,328.056082
-0.17,18,328.073043
-0.21,22,328.092985
-1.1,11,328.102867
-0.18,19,328.119865
-0.19,20,328.137677
-0.2,21,328.153843
-0.25,26,328.178072
-0.23,24,328.199215
-0.19,20,328.215432
-0.22,23,328.234415
-0.24,25,328.25568
-0.24,25,328.276857
-0.24,25,328.29722
-0.18,19,328.314845
-0.23,24,328.337432
-0.2,21,328.354397
-0.22,23,328.374858
-0.24,25,328.399658
-0.2,21,328.41757
-0.18,19,328.43454
-0.24,25,329.232306
-0.19,20,329.249636
-0.19,20,329.267416
-0.2,21,329.285971
-0.16,17,329.300514
-0.19,20,329.318104
-0.24,25,329.337559
-0.24,25,329.35827
-0.22,23,329.377378
-0.22,23,329.399513
-0.19,20,329.418302
-0.23,24,329.440773
-0.33,34,329.467492
-0.23,24,329.489079
-0.21,22,329.51012
-0.23,24,329.531028
-0.24,25,329.553261
-1.13,14,329.5656
-0.2,21,329.584689
-1.17,18,329.599391
-0.25,26,329.621304
-0.2,21,329.64044
-0.19,20,329.657166
-0.19,20,329.673161
-0.24,25,329.694594
-0.19,20,329.711649
-0.24,25,329.734108
-0.17,18,329.751249
-1.2,21,329.769968
-1.2,21,329.785135
-0.32,33,329.811364
-0.33,34,329.842258
-0.18,19,329.857676
-0.17,18,329.872635
-0.19,20,329.889349
-0.19,20,329.908158
-0.19,20,329.925021
-0.2,21,329.942173
-0.27,28,329.965032
-0.27,28,329.989314
-0.19,20,330.007434
-1.19,20,330.025103
-0.26,27,330.049639
-0.25,26,330.072052
-0.23,24,330.091719
-0.17,18,330.107786
-0.23,24,330.128407
-0.19,20,330.144278
-0.2,21,330.161434
-0.21,22,330.181285
-0.2,21,330.199088
-0.24,25,330.219642
-0.29,30,330.242814
-0.16,17,330.256716
-0.25,26,330.276515
-0.21,22,330.295328
-0.2,21,330.311494
-0.18,19,330.326065
-0.21,22,330.344851
-0.13,14,330.357657
-0.17,18,330.374185
-0.25,26,330.397656
-0.22,23,330.415352
-0.23,24,330.435667
-1.18,19,330.452554
-0.28,29,330.478933
-0.21,22,330.498815
-0.23,24,330.519895
-0.23,24,330.540594
-0.19,20,330.558621
-0.19,20,330.574706
-0.21,22,330.594356
-0.16,17,330.608621
-0.15,16,330.621847
-0.21,22,330.641089
-0.32,33,330.666339
-0.2,21,330.683453
-0.21,22,330.701925
-0.21,22,330.721275
-0.18,19,330.737322
-0.23,24,330.756964
-0.2,21,330.776167
-0.19,20,330.793092
-0.21,22,330.810598
-0.18,19,330.826158
-0.17,18,330.841081
-0.22,23,330.858668
-0.2,21,330.876026
-0.2,21,330.894521
-0.22,23,330.91447
-0.21,22,330.932262
-0.2,21,330.951723
-0.22,23,330.972502
-0.16,17,331.731067
-0.26,27,331.752951
-0.18,19,331.769546
-0.19,20,331.786913
-0.23,24,331.806526
-0.19,20,331.82349
-0.17,18,331.838113
-0.21,22,331.856038
-0.18,19,331.872812
-0.24,25,331.893027
-0.24,25,331.914884
-0.18,19,331.93077
-0.25,26,331.951263
-0.19,20,331.968722
-0.23,24,331.990681
-0.23,24,332.012113
-0.18,19,332.028687
-0.18,19,332.045889
-0.19,20,332.062004
-0.18,19,332.079217
-0.19,20,332.097611
-0.23,24,332.118583
-0.18,19,332.134408
-0.13,14,332.147291
-0.23,24,332.169096
-0.18,19,332.185221
-0.23,24,332.20548
-0.2,21,332.222964
-0.19,20,332.239772
-0.28,29,332.263354
-0.19,20,332.281824
-0.18,19,332.297803
-0.19,20,332.314512
-0.2,21,332.331769
-0.24,25,332.353407
-0.23,24,332.375322
-0.34,35,332.402707
-0.21,22,332.422735
-0.21,22,332.441216
-0.2,21,332.458265
-0.19,20,332.476204
-1.18,19,332.493352
-0.18,19,332.510652
-0.26,27,332.53331
-0.15,16,332.547135
-0.18,19,332.56212
-0.22,23,332.581791
-0.18,19,332.597816
-1.15,16,332.612451
-0.23,24,332.633147
-0.2,21,332.652493
-0.21,22,332.671905
-0.26,27,332.697209
-0.19,20,332.713779
-0.14,15,332.727566
-1.18,19,332.744111
-0.2,21,332.762638
-1.09,10,332.77119
-0.23,24,332.791912
-0.23,24,332.813316
-0.2,21,332.833748
-0.17,18,332.849955
-0.22,23,332.870384
-0.25,26,332.894901
-0.2,21,332.913224
-0.22,23,332.932372
-0.25,26,332.954827
-0.21,22,332.973904
-0.19,20,332.990678
-0.22,23,333.012281
-0.2,21,333.031161
-0.23,24,333.053218
-0.2,21,333.070542
-0.25,26,333.091059
-0.25,26,333.111684
-0.23,24,333.132835
-0.19,20,333.14929
-0.21,22,333.167284
-0.23,24,333.188509
-0.17,18,333.20398
-0.19,20,333.2213
-0.23,24,333.242177
-0.19,20,333.258593
-0.19,20,333.275598
-0.27,28,333.301276
-0.24,25,333.325305
-0.21,22,333.345704
-0.19,20,333.362491
-0.25,26,333.385597
-0.17,18,333.400689
-0.2,21,333.417075
-0.25,26,333.440866
-0.14,15,333.454077
-0.21,22,333.473599
-0.33,34,334.244179
-0.2,21,334.263154
-0.21,22,334.28144
-0.16,17,334.295995
-0.29,30,334.322653
-0.28,29,334.349251
-0.19,20,334.367562
-0.19,20,334.385167
-0.2,21,334.403109
-0.21,22,334.421214
-0.24,25,334.442095
-0.17,18,334.45703
-0.25,26,334.478099
-0.17,18,334.493092
-0.22,23,334.513847
-0.23,24,334.534944
-0.22,23,334.552572
-0.19,20,334.567921
-0.19,20,334.584938
-0.19,20,334.602142
-0.16,17,334.617539
-0.23,24,334.637563
-0.21,22,334.65536
-0.19,20,334.673563
-0.22,23,334.69234
-0.2,21,334.710272
-0.22,23,334.729298
-0.23,24,334.749249
-0.16,17,334.763694
-0.21,22,334.781825
-0.23,24,334.801864
-0.2,21,334.819142
-0.16,17,334.833811
-0.19,20,334.85152
-1.1,11,334.861534
-0.21,22,334.880263
-0.18,19,334.895526
-0.16,17,334.910246
-0.28,29,334.932743
-0.22,23,334.953728
-0.17,18,334.968581
-0.31,32,334.993508
-0.2,21,335.012556
-0.19,20,335.032135
-0.19,20,335.048549
-0.18,19,335.065253
-0.21,22,335.082343
-0.18,19,335.099211
-0.13,14,335.111975
-0.22,23,335.133005
-0.19,20,335.151943
-0.27,28,335.177474
-0.28,29,335.203428
-0.15,16,335.218802
-0.23,24,335.239564
-0.23,24,335.261058
-0.17,18,335.276191
-0.2,21,335.293985
-0.18,19,335.309824
-0.23,24,335.330136
-0.22,23,335.348687
-0.19,20,335.365182
-1.15,16,335.3788
-0.21,22,335.397511
-0.18,19,335.412888
-0.16,17,335.42714
-0.22,23,335.447433
-0.26,27,335.469064
-0.18,19,335.484274
-0.21,22,335.501876
-0.2,21,335.521
-0.17,18,335.537351
-0.24,25,335.558243
-1.22,23,335.57681
-0.21,22,335.595575
-0.22,23,335.615837
-0.23,24,335.641073
-0.18,19,335.659317
-0.18,19,335.676653
-0.18,19,335.692741
-0.23,24,335.714283
-0.18,19,335.729893
-0.21,22,335.751662
-0.18,19,335.769733
-1.1,11,335.781202
-0.25,26,335.805384
-1.14,15,335.819121
-0.15,16,335.833138
-0.18,19,335.849532
-0.22,23,335.869518
-0.26,27,335.89113
-0.22,23,335.91035
-1.1,11,335.920963
-0.18,19,335.936148
-0.21,22,335.95423
-0.18,19,335.970442
-1.13,14,335.982445
-0.19,20,335.999541
-0.28,29,336.806564
-0.23,24,336.827807
-0.2,21,336.844749
-0.23,24,336.865045
-0.24,25,336.886528
-1.23,24,336.906104
-0.22,23,336.925111
-0.22,23,336.944378
-0.2,21,336.961843
-0.2,21,336.97947
-0.2,21,336.998692
-0.19,20,337.014746
-0.17,18,337.030348
-0.17,18,337.045218
-0.21,22,337.065414
-0.28,29,337.092846
-0.25,26,337.114233
-0.21,22,337.132994
-0.24,25,337.153369
-0.22,23,337.174909
-0.2,21,337.19426
-0.25,26,337.216695
-0.24,25,337.237963
-0.2,21,337.256626
-0.19,20,337.271643
-0.27,28,337.29536
-0.16,17,337.31004
-0.19,20,337.327501
-0.17,18,337.342695
-0.27,28,337.364899
-0.17,18,337.381799
-0.26,27,337.403881
-0.19,20,337.422884
-1.14,15,337.435549
-0.23,24,337.456277
-0.29,30,337.482793
-0.19,20,337.498527
-0.2,21,337.515539
-0.23,24,337.537117
-0.21,22,337.556608
-0.2,21,337.573708
-0.27,28,337.598557
-0.23,24,337.621153
-0.19,20,337.637441
-0.23,24,337.657503
-0.18,19,337.673783
-0.15,16,337.687101
-0.16,17,337.70157
-0.23,24,337.720822
-0.26,27,337.743999
-0.22,23,337.764465
-0.29,30,337.789607
-0.19,20,337.807678
-0.19,20,337.824948
-0.23,24,337.844845
-0.27,28,337.868845
-0.22,23,337.888186
-0.21,22,337.906083
-0.19,20,337.922733
-0.19,20,337.940475
-0.24,25,337.963121
-0.18,19,337.978261
-0.24,25,337.998325
-0.18,19,338.014284
-0.19,20,338.031924
-0.2,21,338.050025
